customer_id,name,email,phone,address,city,country,segment
713,"Garner, Peters and Zimmerman",tracy85@example.com,629-965-3999x095,7416 Freeman Spurs,Aliciafurt,British Indian Ocean Territory (Chagos Archipelago),enterprise
714,Mathis-Sandoval,jsmith@example.org,243-958-3510x067,34530 Diana Square Suite 341,Ericview,Saudi Arabia,retail
715,Yang and Sons,sanchezsusan@example.net,338-401-8087x5374,02674 Sutton Passage Suite 189,Davidtown,Hungary,online
716,Elizabeth Nichols,paigeho@example.org,001-682-253-6552x205,25157 Peter Wells,New Matthewport,Ireland,online
717,Kyle Juarez,susan18@example.com,+1-607-911-3835x1463,8488 Tanner Trail Suite 620,Cordovabury,Romania,retail
718,Chan-Wiley,blewis@example.net,(419)876-1743,172 Michael Crest Suite 588,Andrewside,Cocos (Keeling) Islands,wholesale
719,"Hudson, Smith and Davis",brownnicholas@example.net,+1-600-219-9073x9488,060 Douglas Village,New Sharonmouth,Christmas Island,enterprise
720,Williams-Green,loweamy@example.net,420.724.4694x39742,9830 Gates Curve Apt. 453,Port James,Chile,enterprise
721,Stephen Jones,anacruz@example.net,822.367.2356x11943,5629 Grant Drive Apt. 553,New Sarahview,French Guiana,wholesale
722,Jeanette Williams,matthewgonzalez@example.com,816.788.0177x1086,65002 Mitchell Stream Suite 140,Chavezview,Togo,wholesale
723,William Stewart,marksparks@example.org,471.483.4979,80778 Wu Parkways,Chelsealand,Philippines,online
724,Robertson Ltd,davidheath@example.com,001-860-438-3478,6161 Pearson Center Apt. 860,Alexandermouth,Antigua and Barbuda,retail
725,"Smith, Rios and Ferguson",gjones@example.net,407-867-0347x008,4646 Derek Key,Lake Sethmouth,Jordan,online
726,Joshua Andrews,sherridaniels@example.org,001-359-430-1684x970,5117 Johnny Walks Apt. 342,Floresfurt,Kenya,retail
727,Ashley Rodriguez,martinezpatrick@example.org,(279)712-6154,103 Kenneth Crossing Apt. 033,Danielleborough,Seychelles,online
728,Rodriguez Group,jennifer21@example.com,(798)511-5791x367,280 Oneal River Suite 824,South Lisaburgh,New Zealand,online
729,Robinson Inc,julia25@example.org,+1-443-442-1121,5470 Morse Haven,East Gregory,Cape Verde,online
730,Heather Shepherd,james44@example.net,792.220.7810,081 Burton Mountain Apt. 336,West Cory,Western Sahara,wholesale
731,Jose Brown,keithlewis@example.com,794.715.4094x6174,78018 Cordova Stravenue Suite 130,South Jacobton,Nauru,retail
732,Anne Koch,nicholashernandez@example.org,001-961-781-5797x764,9047 Bailey Flat,Port Johnborough,Puerto Rico,retail
733,Chen-Smith,jeremycarroll@example.org,412-449-3415,15110 Jaclyn Plains,Sarafurt,Ireland,wholesale
734,Michele Perez,twall@example.com,2088145286,74470 King Skyway,Gilbertport,New Caledonia,online
735,Guerrero-Holland,oross@example.net,860-707-6941,15295 Katherine Mall Apt. 541,Wallacemouth,Cyprus,online
736,Erik Marshall,deanna81@example.net,+1-463-924-3350x8511,162 Mcgee Road Suite 205,Wadetown,Grenada,retail
737,"Elliott, Dennis and Lee",johnstonkatrina@example.com,(863)382-5690x287,681 William Way Apt. 020,Baldwinton,China,wholesale
738,"Perkins, Monroe and Cook",williamselizabeth@example.org,790-685-7882,08652 Shawn Highway,Williamsstad,Sao Tome and Principe,wholesale
739,Karen Romero,davishannah@example.net,(990)997-2732x8557,408 Martin View Apt. 861,South Dylan,Slovenia,online
740,John Hicks,hruiz@example.org,419-778-6804x2887,2419 Roberts Crossing Suite 717,Jacksonshire,Hong Kong,online
741,Renee Haney,michaelpatterson@example.com,751-546-5998x31430,89315 Brandon Shores,Mirandastad,Estonia,online
742,Hess Ltd,colemandaniel@example.org,342.951.8697x5667,240 Lyons Path Suite 139,West Sara,Eritrea,online
743,"Carpenter, Weiss and Williams",phillipsmichelle@example.net,(800)560-3079x843,615 Flores Pass Suite 934,Lake Jonathanfurt,Netherlands,online
744,Daniels LLC,gonzalezwanda@example.org,487.803.3014x118,0682 Thomas Mill,Nelsonfurt,Luxembourg,wholesale
745,Grace Jimenez,rachel05@example.org,+1-208-300-0182x6062,906 Andrade Summit,New Brianport,Central African Republic,retail
746,Jason Little,rwalker@example.com,(445)204-0794x2592,39520 Hoover Greens,West Ashley,Canada,retail
747,Bryan Newman,haleyharrison@example.org,677-644-1662x14598,169 Robert Stream Apt. 756,Lake Megan,Iran,retail
748,Koch LLC,pughmark@example.org,945-570-0401,5911 Alison Manor,East Davidhaven,Maldives,retail
749,Erin Johnson,bjohnson@example.org,+1-299-659-4253x5253,65999 Curtis Harbors,Adamtown,Saint Martin,online
750,"Stewart, Obrien and Pena",lisanewman@example.com,001-463-708-3977,833 Sanchez Viaduct,North Gregoryfurt,Czech Republic,retail
751,"Rojas, Roberts and Robinson",jonathan97@example.org,255.345.3882x234,89574 Vanessa Divide Suite 782,South Michael,Maldives,retail
752,Shawn Owens,williamsmichael@example.net,514.869.2993,5872 Patrick Gateway,Hernandezmouth,San Marino,enterprise
753,"Roberts, Lucas and Matthews",rodriguezdanielle@example.com,658.773.8688x0507,52471 Adkins Valleys,Lake Benjaminborough,Afghanistan,retail
754,Matthew Mathews,alyssawalker@example.com,+1-648-778-3600x298,828 Kenneth Lodge Apt. 727,North Angelaville,Cote d'Ivoire,retail
755,"Simpson, Duarte and Wilson",ginasanchez@example.org,(396)968-8448x79493,22062 Whitney Plaza,South Tiffanymouth,Finland,online
756,Jordan Cox,melissadeleon@example.net,743.242.0502x4090,450 Melissa Mission,West Alexander,Christmas Island,retail
757,Bartlett-Carroll,heidi26@example.org,251.454.1882x2870,61399 Jared Forge,Guerraview,Philippines,wholesale
758,Murphy-Spears,dwaynefisher@example.net,+1-207-986-6076x4420,35992 Rebekah Corners Apt. 899,Darylhaven,Saint Vincent and the Grenadines,enterprise
759,Valerie Smith,david11@example.net,(862)857-4894,6550 Hayes Shoals Apt. 943,Davidview,Macao,retail
760,Mary Potts,judy11@example.com,694-475-0465x3425,803 Robert Extension,Hollandport,Singapore,retail
761,Olsen Group,oholt@example.net,333.352.0188x976,976 Victoria Estates,Colemanstad,Ecuador,online
762,Mary Jones DVM,lori79@example.org,+1-372-714-8688x2385,93466 Young Parkways,West Amytown,Marshall Islands,retail
763,John Rivers,bhorton@example.org,3112156631,557 Michelle Spur Apt. 812,Andrewport,Liechtenstein,enterprise
764,William Hill,ryan59@example.org,5142529717,11387 Smith Port Apt. 106,South Jeremiahstad,Papua New Guinea,retail
765,"Burns, Ibarra and Woods",michellepatterson@example.com,7166259534,728 Warren Ranch Apt. 725,Tinachester,Botswana,wholesale
766,Linda Wilcox,melissasantiago@example.org,848-610-2703,7610 Rowland Via Suite 237,Lanceborough,United Kingdom,online
767,John Blanchard,wilsongeorge@example.net,5749869935,9166 Duncan Common Suite 445,Port Kristinburgh,Russian Federation,online
768,Dennis Hicks,farmermadeline@example.com,425-989-1596x545,2041 Romero Radial,New Heather,Chad,retail
769,Shane Fitzpatrick,alicia00@example.com,2674087624,00927 Jesse Islands,New Patricia,Tajikistan,online
770,Kathleen Petersen,kbyrd@example.org,+1-325-971-5773,63978 Rios Canyon Apt. 618,Johnchester,Mauritania,enterprise
771,Kevin Pena,robertjones@example.com,617.383.0030x564,968 Singleton Pike Apt. 875,Lake Felicia,Saudi Arabia,wholesale
772,Dr. Mary Lambert MD,rebeccamiller@example.net,632.908.3616x2287,10982 Molly Pike,South Codyborough,Egypt,online
773,Kristin Parks PhD,timothy01@example.com,+1-896-571-9652,66980 Dillon Spring,Cortezborough,Mongolia,enterprise
774,"Mcintosh, Blake and Hamilton",barbararay@example.org,541.728.3917x567,822 Megan Harbor,Barrettbury,Angola,retail
775,Deborah Chambers,gramirez@example.net,(441)283-3567,190 Joseph Orchard Apt. 427,East Brandon,Montserrat,retail
776,Alexandra Johnson,wardrebekah@example.com,889-686-2206x8673,894 Kayla Estates,West Brianna,Seychelles,retail
777,Dr. Amy Taylor,jonesphillip@example.com,(815)817-4772x343,7984 Stout Union Apt. 335,West Patrickton,Reunion,retail
778,Chad Pope,nbailey@example.com,5308758569,29919 Travis Roads,Heatherfurt,Dominica,wholesale
779,Robinson-Wright,pjones@example.com,806.319.3770,018 Lang Circles Suite 699,West Debra,Azerbaijan,retail
780,Gina Freeman,josephmaddox@example.com,(307)584-2717,6486 Francis Creek Suite 364,Port Nicholas,Kyrgyz Republic,online
781,Linda Smith,anorris@example.org,(251)488-2816,34411 George Bypass Apt. 392,South Angelshire,Venezuela,retail
782,Joseph Benton,stephenfigueroa@example.net,001-497-526-3329x330,521 Joseph Canyon,Francoberg,Faroe Islands,wholesale
783,Mr. Joseph Williams,ladams@example.net,282.647.6902x90276,82026 Stephen Expressway Suite 253,Lake Rachel,French Guiana,retail
784,Derek Jones,patrickadams@example.net,7855643206,48382 Franklin Loaf,Teresaport,Guadeloupe,enterprise
785,Michael Harmon,david23@example.com,(516)625-2308x1973,2045 Joshua Shoal Apt. 526,Harrishaven,New Zealand,online
786,Patricia Ramsey,davidsteele@example.com,001-863-995-4002x202,512 Rojas Ways Apt. 570,South James,Angola,wholesale
787,"Mayo, Stone and White",brownellen@example.org,001-401-410-8009,38878 Matthew Highway,South Williamburgh,Jamaica,retail
788,Anthony Miller,sthompson@example.org,+1-755-653-8709x791,05832 Terrance Square,Savannahfort,Greenland,online
789,Leonard Lewis,megan46@example.com,4472294842,14310 Ryan Circle,Acostachester,Kuwait,retail
790,Scott and Sons,martindaniel@example.net,550.780.5423,1518 Karen View Suite 288,West Christopherview,Kenya,retail
791,Bradley PLC,nguyensteven@example.net,001-699-315-5728x768,2826 Lindsey Flat,Thomasbury,North Macedonia,retail
792,Laura Ford,jacquelineberry@example.net,629.854.4055,218 Scott Branch,Parsonsberg,Japan,retail
793,Davis-Williams,kenneth76@example.org,+1-677-598-9896x2867,98985 Luke Underpass,West Ashleyfurt,Puerto Rico,enterprise
794,Henry Ramsey,marksjane@example.com,495.331.3135,857 Jones Grove Apt. 192,Andersonshire,Wallis and Futuna,enterprise
795,Stephanie Garcia,shannon65@example.com,(858)366-0194,0810 Evans Junction,West Kevin,Tajikistan,retail
796,Wilson-Faulkner,bob85@example.com,710-680-3061,05787 John Mountain Apt. 311,Daniellemouth,Belarus,online
797,Jason Cruz,alowery@example.com,628.779.8815,069 Benton Run Apt. 524,South Heather,Papua New Guinea,enterprise
798,Ashley Ballard,rogerspatricia@example.net,(644)731-6230x0300,82350 Hunt Summit,North Christopher,Nauru,retail
799,Jordan Simpson,rhonda44@example.org,+1-621-491-7062x2178,032 Adrian Stravenue Apt. 902,West Kylestad,New Caledonia,retail
800,Katie Hampton,rodriguezdarin@example.com,001-870-212-4423,6732 Candace Mission,East Johnburgh,Austria,retail
801,"Chung, Carey and Wilkerson",oliverjoshua@example.com,001-888-769-1480x306,930 Jennifer Rest Apt. 387,Daniellechester,Sri Lanka,online
802,Bobby Adams,jerrydonaldson@example.com,204.771.4272,395 Flynn Highway,Port Ronaldville,Norway,retail
803,Miller PLC,dylan61@example.net,(423)926-8625x1377,905 Howard Branch Suite 831,East Melissaport,Ireland,retail
804,Lewis-Herman,sharon82@example.org,+1-376-481-2788x890,9951 Megan Manor,New Katherine,Gabon,retail
805,Christopher Johnson,benjaminfitzgerald@example.com,228-275-3348,60494 Green Tunnel,North Joshua,Guadeloupe,online
806,Sabrina Herrera,ygarcia@example.net,+1-804-457-6922,470 Jennings Crescent Suite 699,Claudiastad,Czech Republic,online
807,Robert Hammond,daychelsea@example.com,2639959070,73397 Mark Crescent Apt. 909,Lake Jason,Benin,retail
808,Schwartz-Kirby,barbara46@example.net,266.263.9189,073 Katrina Path,Davidland,Nicaragua,online
809,"Harris, Roach and Fox",hayesnicole@example.com,001-975-945-0756x868,013 Johnston Spring,Randolphshire,Turks and Caicos Islands,online
810,Cody Wilson,ubrown@example.net,466-896-1479x7938,133 Best Radial Suite 400,Juliemouth,Djibouti,wholesale
811,Stephen Mitchell,loribarker@example.com,001-265-418-9994x036,8783 Jacob Estate,North Andrewside,Guadeloupe,retail
812,"Adams, Anderson and Wilson",nathan52@example.org,001-983-462-3081,76124 Vanessa Inlet Suite 156,Port Jessica,Swaziland,online
813,Brittany Shelton,ashley94@example.net,4185989266,4086 Ortiz Street Apt. 022,Karlafort,Anguilla,retail
814,Steven Lee,jason17@example.com,5798876799,520 Bennett Gardens,Travismouth,Equatorial Guinea,online
815,Elijah Pope,connierobinson@example.net,619-401-2802x9143,4801 Ward Mount,North Michael,Germany,retail
816,Stanley Jacobs,bsoto@example.com,(200)896-7083x388,38287 Gina Mills Apt. 352,West Patriciaville,Comoros,retail
817,Lisa Wagner,proctorangel@example.org,697.770.4313,63888 Gregory Ridge Suite 105,Morrisside,Sudan,online
818,Peter Smith,ortizlori@example.org,001-689-589-1128x147,11540 James Junctions Suite 900,Williamsmouth,Costa Rica,wholesale
819,Sheri Cross,jhatfield@example.com,001-886-483-0177,94927 Wood Mountains Suite 696,South Lindsey,Portugal,retail
820,Lindsey Castro,parkershannon@example.net,(888)830-3350x037,28550 Angela Harbors,Stricklandland,Albania,online
821,Samantha Oliver,elee@example.com,667.723.1010,1301 Alejandro Parks Apt. 081,Gonzalezport,Macao,wholesale
822,Phillip Smith,zhubbard@example.com,+1-477-926-1958x4361,8582 Lee Pine,East Alicia,Swaziland,enterprise
823,Katrina West,dorothyclark@example.org,691.761.3502,56870 Philip Village Apt. 572,North Laura,Gambia,retail
824,Timothy Doyle,victoriathompson@example.org,(771)264-3169,8411 Johnson Expressway,Port Melissaland,Chile,retail
825,Nicole Kelly,kristi72@example.org,774.284.8936x98022,57813 Horton Falls,West Kristinmouth,Sao Tome and Principe,retail
826,Bradley LLC,michellebrown@example.com,(605)998-9926x1104,149 Gonzalez Bridge Suite 013,Frederickville,Switzerland,retail
827,Chase-Saunders,shawn54@example.net,001-752-235-5897x295,2411 April Row Apt. 540,East Christina,Poland,retail
828,Roberts Group,candicemoore@example.net,683-754-5995x7263,002 Gabriella Burgs Suite 296,Roweburgh,Mauritius,enterprise
829,Kenneth Taylor,claire40@example.com,(509)243-4102,301 John Loaf,East Carla,Micronesia,retail
830,Leslie Simmons,rolson@example.net,215.739.1221x90436,043 Mccormick Squares Suite 446,Kevinland,Saint Barthelemy,enterprise
831,Jeremy Gilbert,beanjason@example.org,226.615.1871,446 Wolf Unions,Perezshire,Monaco,online
832,Thomas LLC,sheastephanie@example.net,697-390-5735x805,18927 Johnson Alley Suite 921,Jaketown,Pitcairn Islands,online
833,Tamara Zimmerman,smarquez@example.net,+1-917-798-9033x0393,01217 Cheryl Squares,Justinmouth,Turkey,online
834,Austin Scott,lopezcaitlin@example.com,269-818-5361,76967 Jacob Station Apt. 271,Olsonburgh,Indonesia,online
835,"Murphy, Farley and Schneider",brownmaxwell@example.org,894.916.8631x85525,787 Manuel Streets Suite 116,Carlsonland,Benin,retail
836,Alex Little,duane42@example.com,+1-296-296-9768x699,281 Underwood Bridge Suite 137,Nelsonton,French Guiana,online
837,Williams-Arnold,cody31@example.org,255-977-0183,082 Gay Lane Apt. 943,North David,Congo,online
838,Rodney Riddle,ashleyfowler@example.net,(940)435-7133x844,121 Kent Station Suite 735,West Dianeport,Montenegro,online
839,James Brown,fortiz@example.org,(743)646-8348,1579 Angel Ville Apt. 269,Fieldsfurt,Austria,wholesale
840,Crystal Figueroa,jonesmary@example.net,721.809.5927x83328,5116 Heather Views,Reedmouth,Palau,enterprise
841,Chris Hubbard,robertmendez@example.org,(658)483-4996x0520,67913 Davis Parkway Suite 940,Marthamouth,Turks and Caicos Islands,retail
842,Rebecca Larson,reidamanda@example.com,(261)354-5806x1870,5122 Bryan Flats,Seanville,Dominican Republic,enterprise
843,Jeremy Phelps,brittany56@example.net,321-622-8985x354,19426 Mcintyre Locks,East Mark,Spain,online
844,Brandon Everett,deborah08@example.org,653-910-0259x0475,171 Michael Islands Apt. 846,South Edwardport,Lebanon,retail
845,Brian Rosario,tracymccormick@example.org,+1-987-883-3330x655,55220 Rhonda Ville,Oliverville,Palestinian Territory,wholesale
846,Tapia-Johnson,liamanda@example.net,(551)372-9488x983,896 Michael Bypass,Devonmouth,Norway,online
847,Alisha Keith,chenrandy@example.org,(390)708-8950,275 Kathy Meadows Apt. 622,Port Katrina,Greenland,retail
848,Jordan Flores,clarencegonzalez@example.net,884-420-9418x444,2457 Lopez Fields,Port Johnburgh,Sweden,wholesale
849,Rodriguez PLC,hicksmichelle@example.net,001-229-538-0743x857,65155 Bowman Motorway,Lake Jake,Honduras,retail
850,William Moody,jhopkins@example.net,001-976-259-7324x605,21192 Smith Tunnel Suite 836,West Kaylee,Kuwait,retail
851,Little LLC,diana52@example.com,546.993.4432x228,30273 David Burgs,Kevinport,Algeria,retail
852,Smith LLC,kevinhill@example.org,(479)628-1727,47720 Boyer Place,Justinfort,Hungary,retail
853,Sabrina Rogers,ashley48@example.com,+1-927-859-6559,30087 Brian Drive Apt. 591,Elliottville,Madagascar,retail
854,Deborah Farrell,mary64@example.net,366-556-6020x76245,612 Oconnor Highway,Makaylaport,Nigeria,retail
855,Justin Barker,ryanlowe@example.net,+1-953-670-5754x9415,150 Donald Street Suite 185,Pacehaven,Belize,online
856,Ethan Smith,collinsbryan@example.net,869.291.5748x004,267 Eugene Ports,Lake Laurabury,Georgia,online
857,Kathryn Berger,sspence@example.com,522-981-5515x62499,952 Joseph Bypass,South Brianberg,Syrian Arab Republic,online
858,Nicole Snyder,lvazquez@example.net,746.985.8576x05057,392 Amanda Trail Apt. 940,Juanview,Isle of Man,wholesale
859,Calhoun-Carpenter,parkamanda@example.org,(780)658-3076x820,0244 Janice Course,Robbinshaven,Finland,online
860,Moore-Hayes,jennifervazquez@example.net,001-748-750-7013x422,4057 Susan Views,Andersonhaven,Turks and Caicos Islands,retail
861,Hernandez Inc,snowjonathan@example.org,(288)460-4960x225,19885 Martin Corner,Taylorberg,Liechtenstein,retail
862,James Wilson,anne79@example.com,(604)702-7183x0100,4003 Barnett Creek,West Julie,Lithuania,retail
863,Diane Evans,yoliver@example.net,001-891-516-1646x663,829 Gordon Row,Reyesberg,French Guiana,online
864,Elizabeth Anthony,longpamela@example.com,657.254.8452,1683 David Greens Apt. 147,Lake John,Maldives,wholesale
865,Brooke Williams,martin40@example.org,941.224.3205x8920,266 Erika Gardens Suite 763,Colleenhaven,Guyana,online
866,Erika Blanchard,miranda03@example.net,+1-812-701-3279x6855,17780 Gary Creek,West Teresaborough,Netherlands,wholesale
867,Amy Collins,bennettelizabeth@example.org,(514)692-9078,07725 David Valleys,New Amymouth,Myanmar,retail
868,Jeffrey Smith,james29@example.org,453.994.1187,93317 Reynolds Cliff Apt. 631,West Brittanyfurt,Oman,retail
869,Sims-Mccullough,navarrostephen@example.org,+1-885-457-6341,16402 Shannon Ports Apt. 045,Ponceview,Bhutan,online
870,Gilbert PLC,qsmith@example.net,577.390.5425,027 Stein Extensions Apt. 788,Barberside,Slovakia (Slovak Republic),retail
871,Brittany Hughes,williamsconnie@example.org,001-823-954-8366x253,323 Gonzalez Drive,West Matthewstad,Colombia,enterprise
